upp,789634711
lve,788914661
bro,788061140
uen,785681398
cam,784839780
rna,784467338
urt,781997713
pin,778611405
ttl,778068662
exa,775248241
ruc,775159005
hig,772126498
eta,770934179
did,769945900
fol,766935020
vic,766889920
mme,766703773
dat,765559341
edu,765302903
oce,761797902
cep,761228051
rot,760744381
vie,760388199
pas,759949263
org,758376569
ntl,758192199
set,756096508
oti,755506245
spi,755473878
rso,751293539
ily,747899561
div,747835577
ato,746412486
inv,746392672
bas,744905690
pub,744800259
aut,744436126
oni,744269828
exc,743862324
ssu,743466423
mod,742956938
rmi,742075032
lue,740431197
opl,740318480
lor,738743414
eig,737456312
poi,737261233
jus,732777049
eop,732303726
dge,730974664
eet,730407373
err,728862875
mot,727423746
cco,724991418
oma,724716113
nve,723429596
ono,722854443
fie,722377849
yin,720955118
hip,720468234
rap,720148164
hoo,718978479
ism,718830425
urc,717790756
dow,714928592
ull,713796916
bra,712548578
lay,711263905
umb,710795416
ncl,710615019
ick,710076724
nme,709157407
cap,707793573
hom,706992949
ged,706338332
lop,705540816
iet,704821951
ler,704516213
ogr,701989031
efe,701740204
def,700730657
ssa,699833907
var,699147321
num,699083645
cce,697987963
nee,697844819
hre,697054423
tea,696506548
leg,695915444
peo,693824015
loc,692247660
bot,691834172
ped,691518359
eni,691434241
lai,689237296
put,688971420
amo,687459283
ink,687441468
rdi,686808187
eld,685554767
sic,683210209
rvi,681816885
req,681783375
bei,680012701
bac,679230118
liv,678367898
rni,677063946
mem,673653028
mou,670836063
epa,670119745
rme,669902432
sul,669899495
bor,669471253
dur,668020262
don,667737972
ool,667687021
sco,667321779
sim,666406638
ppl,665998796
cro,663886756
rts,663354083
add,662215010
emi,661230058
mpe,660864046
fra,660599583
fig,659750979
rke,658364464
esc,652487526
abi,651696717
ano,651516330
uit,651246069
tec,650401196
rim,649238552
ape,648908838
cus,647914715
sum,647139248
ban,645057962
bje,643845268
ane,643621617
goo,643615423
esu,642724688
ock,641629889
tee,639946732
erf,638460356
sal,637224917
dem,635605292
vat,634893030
udi,631757847
muc,630921987
sys,630540554
lla,629848556
nom,629162643
tch,626978818
uce,624817434
sor,624654035
ndo,624543672
tif,624529812
uat,624513390
nch,623673170
ndu,622888895
rsi,622584001
gat,621554232
van,621167643
ppr,621085890
mov,620328573
ech,620210511
cip,619853364
roo,619057859
els,617606060
nec,617226944
bef,616963056
clo,615967520
orn,615521992
pte,613211980
alu,610483010
eem,609798272
onf,609631269
sci,608066956
igi,605989266
roa,604424112
mag,604139378
lab,603964635
det,603630199
ken,603473338
ila,603022094
orr,602962720
rag,602538039
rus,602066850
oes,599265114
say,598649761
aci,598554452
pur,598430875
gar,597550589
nar,597245429
cis,596977720
nam,596545589
ank,596166885
vit,595890204
wat,595790707
pra,595023652
nco,593764716
pow,591086279
fee,588699118
fai,588469472
ecu,588451528
rog,587745058
far,586613347
tme,586275070
lut,586025159
ier,585839697
orl,584753943
rty,584138340
owi,583860434
dir,583508348
nct,582944044
lev,582781272
plo,581862296
pai,581119919
mun,580819907
gov,580507025
ics,580339768
nfo,580272256
san,580205872
sso,579974921
oca,579819067
eep,577040502
tom,575712925
law,575326744
urr,574723133
lth,574593264
nth,573541626
oup,573093303
ibe,572896069
pit,570651202
epe,569820096
mas,569759866
inu,569208816
vio,568482139
nan,567578107
lls,566723763
net,566679328
obl,565918607
wri,565540726
lud,565178114
aff,564298855
apt,563987194
phi,563709005
ccu,563582357
fri,561429883
epr,561040509
rms,560553082
iew,560419110
iva,557471687
sma,557244946
dar,556601945
alo,555327758
occ,555149612
xam,554911076
lim,553827334
upo,552304038
ede,551766457
spa,550950969
dom,548383587
efi,547869163
rga,547729328
cel,547638409
gni,547389754
tut,545107488
iza,545006745
sla,543758567
dra,543168190
uir,543000381
hus,542710252
sat,542405401
oke,542317490
ena,541348028
mig,541211462
fun,541045710
rld,540850186
orc,540145077
sev,538552249
nev,537835914
lus,537752963
arn,537524042
mse,537125265
uar,536972943
ero,536631879
dan,535210110
pul,534138884
eak,533819143
tti,532569021
zed,530706145
adv,529078659
opp,526407315
ows,525286869
pac,524393599
eno,524117321
erg,522437376
tow,521953113
ung,520813279
mpt,520443899
phy,520051077
wev,519328079
bit,517175588
exi,517094815
pic,516508524
siv,516160771
mmu,514873401
ncr,514400761
ysi,514268650
liz,514080290
boo,513934276
aki,513305537
nea,511457158
ker,511161815
ogi,510956915
cin,509740177
ior,509362468
rab,508075152
vil,506929428
rro,506856356
wed,504699195
tag,503861127
fil,503528116
ask,502693225
fam,501543055
bea,500493043
bar,499111508
bly,498449066
cke,498365777
sca,497477760
uss,497268840
hum,496658944
iso,495128118
gic,492944870
wom,492837641
bre,490909165
aso,489645834
eav,488907405
nsu,488861098
thu,487092722
mmi,484589753
iev,484105010
ibi,483600637
pir,482853640
onv,480585073
ata,478629045
niz,478334833
mmo,476104007
eel,476027430
zat,475267359
epo,475136635
bes,475045947
awa,474757459
gle,473925675
gio,473864322
bur,473830694
wan,473477954
cli,473432350
mul,473243044
wis,472182912
ncy,471086019
oft,470251665
beg,468216030
nou,468011375
chr,467705604
ngu,467187939
rar,465955437
oor,464661153
wal,464440380
ule,464378089
flo,463813489
ash,463302491
bse,463082419
bod,462224029
hit,461820812
dua,461735226
rid,460843781
lti,458767006
igu,458187009
tac,456894504
nio,456796159
rnm,455872047
typ,454150344
agr,453981980
ets,453820281
cra,451802207
cov,451376925
inn,451163417
iel,451086003
uil,450594824
ota,447404740
bus,447297185
cid,446927214
mpr,445517720
uma,443921884
ims,443262284
aph,440006034
non,439384745
bed,438660881
nia,438644406
doe,438196437
nni,437479681
ety,437267283
ntu,436632266
het,435934061
asu,435788438
ket,435577304
ibu,434327234
rpo,433622989
ala,433607274
god,433391376
xte,432168167
iri,432117797
hur,431219434
eor,430130562
obs,428337956
rtu,428054327
apa,426969299
ngt,425628035
oad,424668969
cei,424619538
cut,423838632
rip,423718650
pet,423503007
niv,421696750
eva,421021857
aro,420711049
aug,420380181
gur,420321962
phe,420253872
hri,419918784
ras,417731974
egr,417610890
olv,417324769
lum,417288443
pme,416666694
gue,416659675
ply,416438050
gla,416133689
bla,415584529
nif,414875698
erl,412339257
sia,412113210
bin,411758942
eit,411321847
sua,410151862
wen,409684713
loy,409021763
oge,408902317
hie,406947564
ody,405905497
sar,405723043
eek,405308236
hir,404009130
lde,403514580
scu,402905888
bal,402550449
ogy,402358741
dee,402068410
dle,401335194
rei,401247424
ubs,400594752
fat,399638989
gui,398119819
hop,397704024
rof,396697770
ben,395981485
ngi,395552905
efu,395242650
ipl,394886604
ady,394365192
wes,394288907
opi,394069109
top,393846793
nfl,393257454
ief,392600321
opo,390416579
ott,389632128
fur,388818324
ype,388643374
xce,388278983
gua,387449005
rra,387052729
pho,385803861
adm,385781613
pha,385148149
uff,385031519
vem,385026394
ril,384646945
edg,384410968
api,384145301
lov,383932129
aly,383746110
dly,383625855
eur,383427200
lou,382812406
eam,382566587
ito,382559322
isa,382538915
eiv,382092120
wea,380802933
xpl,379955084
kes,379487762
lib,379482356
etr,379071696
alm,378668968
ola,377713012
sce,377452861
mma,377163788
chu,377097562
imm,375851458
dmi,375343715
flu,374860556
isp,374686361
vir,373967191
alk,373963607
gge,373954137
ift,373553683
ege,373252036
blo,373025429
ait,371356923
ney,371136413
ldi,371006584
sue,370988417
owl,369656751
urp,368459192
pot,368353412
elp,367148003
beh,366991037
ury,366847738
ltu,365484469
fle,365357220
nag,364748771
swe,364367455
rva,364236067
ava,364235861
hon,363836127
hod,362902452
dri,362862703
cos,360314122
heo,359780053
oom,359663502
irc,359509837
exe,358959335
ugg,358718875
ctr,358161894
nvi,357631325
xis,357525633
pop,357210924
oph,356600789
odi,356560386
idu,355935495
aye,355928894
elv,355181363
sus,354962390
sil,354944731
ods,354672257
oon,354160801
fea,353244737
eso,353010991
evo,352827723
une,352245030
ldr,351896647
lte,351862627
fit,351814306
avo,351031951
ees,350774036
onn,350426547
ucc,349418297
ham,347449879
tol,347077752
dde,346168146
ama,346009526
bat,345956036
fes,345906667
lwa,343420004
few,343232008
fel,342865508
tta,342495488
irt,342040021
uca,341324386
oot,341233922
sep,340602145
opm,339936701
ium,339091579
owa,338671620
nie,338648482
rul,338264290
ecr,337163800
uis,336930138
nen,336661843
bui,336162523
oba,335542032
erp,334470442
iod,334450763
eft,334152299
mac,333454662
lot,333361127
pal,333187795
iol,332620874
eer,332310293
sly,331906808
abs,331401871
rav,330927340
yed,330433170
cir,329296529
oub,329157076
gul,328851547
ubj,328560179
yor,328388222
iga,328327871
etu,328058396
yer,327979621
cil,327875611
dus,327612780
lef,327333136
eye,325614608
ddi,325302622
sir,324882332
usl,324294218
hun,324209642
nue,324125778
hte,324027724
cif,323469753
agi,322624541
hys,322520808
foo,322355794
rli,322035202
dou,321531621
bst,321136615
pie,320762617
raw,320162540
obj,319748007
isl,319466237
aps,319348661
cks,319297278
cum,318105906
chn,317663907
mid,317077286
idi,316779025
tex,316401885
tog,316055072
fal,315863452
osp,315734901
bab,315104155
yth,315021900
joh,314841337
ews,314572664
gli,314478723
geo,314457027
nty,313628993
acr,313132573
teg,313052109
iqu,312966334
gne,312900889
nig,312748146
run,312727884
rry,312299759
uro,310259788
yes,310246674
orp,310011696
dro,309707081
ray,309314165
ohn,308414190
hot,307566169
yet,306627877
gal,306121286
ado,305719580
cio,305234892
jud,304323288
got,304184004
obe,303638523
tun,303573078
ipa,303389163
rks,303353340
sem,302926643
omb,302502012
hts,302381055
cop,301389919
nfe,301299116
doc,300501873
pap,300355706
lio,300305822
anu,300266687
aim,299848719
elt,298834190
oil,298525984
rcu,298310179
ths,297741137
eds,297710732
opu,297563488
fen,296685633
ida,296536031
ndr,296530828
iro,296372075
amb,296313453
tir,296220827
iam,295470709
ais,295467156
alw,294866898
nel,294154094
urg,293935372
kne,293842643
egu,293664646
dam,293655716
atc,293503144
fla,293295813
nim,291875057
ski,291802520
nex,291766720
oye,291627946
gem,291219093
seq,291013038
ils,290407803
voi,289024513
nfi,288914638
rsh,288177517
rew,286640888
oto,285656290
llu,285180158
ira,285119975
atr,284497156
usa,284116981
icl,283224308
bon,283155596
usu,282988087
xpr,282876921
tot,281908674
maj,281861558
irm,281819364
ino,281647758
ols,281498408
sug,281333604
pes,281317960
udy,280447225
gri,279238531
ued,279157324
hai,279026046
rpr,278848913
iab,278814199
lam,278473862
ske,278298183
nab,277988668
mbi,277916471
ada,277392041
wle,277107331
gis,277073624
ghe,276941336
ird,276856450
lad,276707802
smi,275340157
suf,275144774
ley,274452170
rci,274034784
kee,273823702
lex,272644138
gth,272584989
mel,272417509
ams,272102972
rgi,271909543
lys,271820969
spr,271773840
boa,270874238
uts,270271168
lts,269906353
alf,269625068
pay,269497074
oic,269465117
ump,269053210
rue,268886539
tas,268853549
ipt,268619688
arb,268278618
lmo,267966009
nvo,267466685
yon,267090402
jor,267051005
rfo,265997364
opt,264633388
yme,263778278
udg,262714044
xtr,262526653
imu,262215981
bov,262079202
hee,261517106
dva,261439554
ilt,260083596
utt,259906065
ige,259730009
nsp,259702253
ocu,259455313
nso,259205967
neg,259130200
upe,258202729
ago,257903618
lse,255263911
oac,254183465
eha,253831494
dul,253349395
urv,253114122
rum,251119174
kil,250828791
uns,250781153
omo,250717471
tig,250621789
sli,250507265
ajo,250450217
wid,250058936
oct,250032446
epl,249976840
ips,249478149
una,249172926
eck,249153611
ctl,248701181
lid,248592892
nsh,248523959
vai,248486334
coo,247991051
sag,247527982
coa,247089829
mbl,246563214
thy,246127929
sym,245491409
rif,245251090
epi,245034149
goi,245020138
mee,244755941
nua,243323725
lau,242869128
ror,242082109
cee,240870168
riz,240701995
uid,240540637
gly,240506103
erh,239718268
tse,239259543
ngr,238352607
ndl,238015039
aul,237942434
eau,237756705
oar,236594295
fus,236582108
tou,236411751
cem,236403074
enn,236374589
amm,235943112
ogn,235915305
iar,235793601
mpu,233523851
why,231951639
gna,231573521
cta,231474077
utu,230872652
nov,229263808
six,227987821
alr,227912548
ush,227018420
iag,226671636
woo,226555411
cog,226518248
ibr,226293394
pag,225488947
rfa,225245074
tep,224894769
nsc,224694157
rha,224448997
gon,224227116
ilo,223973055
agn,223959464
pee,223735225
poo,223452434
zin,223391097
lee,223386412
bol,223344192
alc,223227040
nol,223041204
kel,222487078
rmo,222438310
umm,222403774
ads,222204795
rki,221890667
psy,221807012
hni,221681657
siz,220965831
uck,220771001
rns,220697492
glo,220511376
lag,220049261
ppi,219758207
tto,219499208
oid,219057289
ego,219030815
toc,219020927
ecl,218752273
pel,218389400
sac,217804860
acy,217585630
lip,217497971
idd,217050585
oat,216980715
uag,216883280
ffo,216651890
efl,216175389
ups,216075703
fiv,215637865
ats,215430062
cru,215238306
atm,214998184
tax,214976942
nut,214919705
fli,214712390
sun,214463695
env,214288694
ify,214254482
oxi,214230921
asp,213311433
nei,213232532
gor,212191987
uto,211928224
icy,211731021
nki,210594190
ych,210416399
tne,209970555
pil,209301425
stl,208834954
ipp,208305636
joi,208196666
jou,208028694
irl,207952614
fas,207785208
ofe,207695313
syc,206980672
sle,206956741
pou,206933306
nsw,206150962
ony,206116787
oks,205663695
mom,205447495
slo,205334708
loa,205324500
sty,205011932
ubt,204158911
oro,203975700
enu,203862133
oly,203802715
nks,203397536
ois,202905386
spl,202500916
rgu,202418928
ebr,202392419
bul,202192100
rer,201985540
due,201865503
rut,201632866
ops,201162256
adu,201154199
nsa,200916869
apo,200614556
poe,200351420
rba,200215659
mph,199569864
rug,199466215
jun,199292092
lre,198939074
sui,198797039
oso,198436340
inl,197950715
uin,196882466
fed,196296281
rsa,196083929
rle,195994633
nsf,195857161
deg,195471801
obt,195223525
fis,195172966
dio,194981811
lds,194690576
wro,194056166
squ,193045210
rfe,192854586
rwa,192804732
gel,192775619
bta,192211813
rtm,191745251
erw,191683094
soo,191666600
hme,191439726
cup,191418091
uan,189933012
gme,189554915
hab,189043031
urf,188501410
itl,188167868
sop,188110576
tus,187303318
oop,186961873
bio,186933806
sex,186163763
ayi,186150448
vor,186064274
nga,185992573
roj,185882026
cad,185844721
roy,185527461
nem,184871233
afr,184300140
neu,184096900
lty,183850932
wei,183780432
ids,183078353
oje,182481089
onm,182350292
dor,182293942
ddl,182191959
eph,182004887
wai,181833564
rgy,181580716
oms,181520600
uli,181169095
civ,180897692
mbr,180734600
urb,180328399
saw,179886790
cca,179128732
bir,178516273
aud,178452209
cot,178365005
eou,178297266
abe,177242287
ryi,177011612
eon,176773220
xim,176641915
unl,176507678
hly,176417896
irr,175862292
esh,175440721
ots,175243179
sav,175165659
doo,175149222
lun,175112825
fut,174913823
pta,174780411
nno,174453154
ewi,173880173
ova,173659413
ewe,173403130
vot,173146515
xpo,172901108
wne,172781918
epu,172206097
oda,171789113
asc,171410434
bru,170785660
raf,170705735
nef,170605479
mpi,170347931
oki,170193998
unn,169998986
pid,169937867
ocr,169886618
ymp,169632427
erb,169533252
dol,169446922
key,169254436
deb,168973375
obi,168589803
boy,168541856
mol,168384549
stm,167450843
fav,167201465
nqu,166885227
ehi,166277546
axi,166218377
fan,165772013
idg,164786088
nos,163901295
eol,163850046
opr,163638050
via,163506579
cki,163090370
bso,162960428
agg,162728168
dim,162656034
nna,162538900
itc,162352860
jur,162309199
enl,162185413
inh,162097523
mir,161922621
uci,161326241
ttr,161218322
reb,161205137
gno,160267420
lta,160040612
dig,160011830
vou,159914646
rui,159392435
gol,159314197
wth,159271498
gav,159022540
uta,158813599
isf,158811837
isk,158669386
iii,158650548
udd,158629626
lav,157611715
lua,157387911
cab,156584684
vas,156579077
niq,156065873
rno,155943044
mys,155686158
ico,155644702
dut,155613193
sph,155111947
ums,155106997
reh,155070536
oya,154436638
owt,154425351
bey,153734039
cqu,153229589
xer,153190074
edo,153068077
nad,152899597
reo,152576393
hib,152363602
oal,152336936
ptu,151600142
big,151544022
tum,151353209
yle,151321035
rup,151305216
ppa,150994706
gir,150936468
oos,150786834
xed,150695750
gus,150641497
acq,150613366
ghl,150597544
usc,150517981
aca,150246666
won,150030135
uic,149971363
syn,149965515
tip,149955131
gas,149478860
cea,148914543
luc,148742639
omy,148509528
agu,148176131
ckl,148081313
urd,147896067
sie,147683608
rbi,147374418
uly,147335284
jam,147064867
mbo,146910188
gto,146903668
afe,146804850
uel,146269447
aws,146030652
tam,145946549
rsu,145907301
shm,145402582
ofi,145207710
dne,145142169
joy,144962079
wif,144633868
dru,144498006
nus,144439102
enr,143680445
moo,143438420
zen,143365869
eto,143335051
sme,142930689
upt,142549267
rbo,142161483
nha,141637405
uty,141392915
oet,141380132
rfu,140942694
pto,140783756
nke,140685786
jes,140646028
tod,140601201
viv,140474690
acu,139734017
jac,139131071
eho,139083330
gam,139041705
plu,138934051
dal,138928124
nju,138707706
yal,138310163
aig,138260022
eag,137789200
uls,137446482
mew,137189263
dil,137056894
rok,136875443
lur,136784976
fif,136748737
nli,136720353
asa,136571919
jan,136440143
job,136428114
fem,136317679
neo,135949487
iec,135610847
vey,135446584
saf,135120617
swi,134678194
ixe,134614571
ugu,134487562
mec,134447308
pts,134157253
yse,134075581
tsi,133684249
hec,133662703
eec,133642475
eut,133491217
bid,133406191
moc,133264489
jew,133178396
hno,133127248
edl,133066032
lyi,132861282
jap,132629169
ewa,132331525
pau,132028562
nac,131815605
mba,131638338
ifo,131585709
aba,131347926
nas,131344250
orw,131296397
adj,131256909
gag,131165069
upi,131108654
bad,130438049
tyl,130053117
xec,129886158
